Variable,Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140
consumption,OCE,0.927678,1.07,1.21883,1.37638,1.54992,1.73617,1.92854,2.12178,2.32003,2.5234,2.72379,2.91383,3.09193,3.25636,3.40458,3.53717,3.66697,3.80418,3.93837,4.05789,4.16419,4.26088,4.35289,4.43043,4.48902
consumption,RSAS,1.0631,1.35663,1.64912,1.91878,2.17673,2.43542,2.69693,2.96171,3.23594,3.52336,3.82461,4.13831,4.46195,4.79574,5.15087,5.53575,5.93883,6.34182,6.71699,7.04155,7.31927,7.55811,7.77029,7.92758,8.03408
consumption,RSAF,0.371657,0.47328,0.572808,0.667261,0.735293,0.868512,1.05074,1.24207,1.46804,1.73217,2.03631,2.38128,2.76383,3.18236,3.64483,4.1521,4.68256,5.2066,5.68872,6.10152,6.45156,6.74989,7.00872,7.20431,7.32993
utility,CAN,0.75552,0.764963,0.775044,0.789261,0.803376,0.815932,0.826763,0.836233,0.845638,0.855803,0.866122,0.876097,0.885823,0.895399,0.904659,0.913426,0.922037,0.930593,0.938546,0.945444,0.95144,0.956739,0.961409,0.965415,0.968659
utility,USA,0.79288,0.810367,0.823844,0.835167,0.84564,0.854253,0.861639,0.868451,0.875197,0.882094,0.888802,0.895072,0.901151,0.907288,0.913513,0.919774,0.926091,0.932359,0.93819,0.943282,0.947727,0.951654,0.955131,0.958096,0.960455
utility,MEX,0.508822,0.544374,0.578483,0.610871,0.640661,0.667674,0.693158,0.717793,0.7411,0.762612,0.782348,0.800518,0.817473,0.833437,0.8484,0.862452,0.876077,0.889442,0.901691,0.912106,0.920921,0.928472,0.934937,0.940071,0.943861
utility,RCAM,0.388833,0.434232,0.472763,0.505037,0.532902,0.557458,0.579523,0.599583,0.61786,0.634453,0.649447,0.662946,0.675146,0.68626,0.696558,0.706255,0.715474,0.724167,0.731808,0.738045,0.743133,0.747355,0.751105,0.753718,0.755413
utility,BRA,0.452117,0.494883,0.529954,0.560245,0.586733,0.610995,0.634453,0.657885,0.680411,0.701091,0.720282,0.738506,0.75627,0.774074,0.791547,0.808142,0.824626,0.841706,0.858234,0.872891,0.885726,0.897041,0.906747,0.914674,0.920667
utility,RSAM,0.465661,0.509692,0.547684,0.581714,0.611601,0.637605,0.661483,0.684501,0.706414,0.726696,0.745224,0.762139,0.778158,0.793869,0.808986,0.823151,0.836732,0.849953,0.861998,0.872181,0.880771,0.888126,0.894473,0.899515,0.903268
utility,NAF,0.246743,0.332853,0.404607,0.462163,0.508867,0.547629,0.582017,0.614075,0.644096,0.671956,0.697044,0.719244,0.739431,0.758189,0.775587,0.791773,0.807454,0.822952,0.83722,0.84935,0.859602,0.86837,0.875865,0.881905,0.886058
utility,WAF,-0.490578,-0.358744,-0.271808,-0.214233,-0.169575,-0.129194,-0.0895658,-0.0486848,-0.00758485,0.033183,0.0733977,0.112525,0.149605,0.184348,0.217578,0.249219,0.277579,0.301193,0.319697,0.333517,0.343965,0.352019,0.358769,0.363171,0.36507
utility,EAF,-0.739354,-0.610798,-0.525509,-0.469702,-0.423494,-0.377426,-0.331892,-0.287369,-0.242681,-0.197479,-0.152905,-0.109983,-0.0694722,-0.0312455,0.00619633,0.0427649,0.0757155,0.102935,0.12412,0.139883,0.151754,0.160862,0.168529,0.173435,0.175413
utility,SAF,0.432602,0.486583,0.532922,0.571542,0.604185,0.632082,0.656806,0.679399,0.700277,0.719721,0.737882,0.754882,0.770903,0.785987,0.800109,0.813431,0.826833,0.840829,0.854394,0.866437,0.876989,0.886282,0.894365,0.901037,0.905734
utility,WEU,0.719992,0.733565,0.749004,0.765844,0.781846,0.796507,0.809971,0.822725,0.835158,0.847388,0.858851,0.869178,0.878834,0.888268,0.897495,0.906506,0.915506,0.924467,0.932823,0.940058,0.946286,0.9517,0.956363,0.960253,0.963127
utility,CEU,0.581601,0.621687,0.658056,0.689493,0.715144,0.735636,0.753029,0.769145,0.785093,0.801316,0.816692,0.830341,0.842758,0.854487,0.8656,0.876144,0.88672,0.89772,0.908452,0.918044,0.926527,0.934104,0.940755,0.946423,0.950766
utility,TUR,0.514061,0.553168,0.585251,0.612647,0.636464,0.657365,0.676346,0.694047,0.710699,0.726379,0.74105,0.754717,0.767587,0.779848,0.791688,0.803297,0.814919,0.826567,0.837464,0.846907,0.855015,0.86203,0.868138,0.872958,0.876468
utility,UKR,0.367584,0.442532,0.506596,0.560261,0.604021,0.639538,0.670494,0.699184,0.726321,0.751917,0.774533,0.793543,0.810366,0.826035,0.840485,0.85367,0.866629,0.880102,0.89313,0.904668,0.914816,0.923855,0.931774,0.938463,0.943772
utility,STAN,0.285651,0.394507,0.477595,0.540916,0.586856,0.618452,0.641008,0.658405,0.674714,0.692115,0.708723,0.72298,0.735916,0.748519,0.760592,0.771873,0.783016,0.794525,0.805577,0.815281,0.823711,0.831101,0.837497,0.842728,0.846657
utility,RUS,0.574226,0.622449,0.665566,0.702453,0.730488,0.749904,0.765216,0.779878,0.794714,0.809573,0.823113,0.834603,0.844903,0.854756,0.864173,0.873188,0.882339,0.891977,0.901429,0.909934,0.917496,0.924261,0.930219,0.935144,0.939076
utility,ME,0.474769,0.514224,0.551763,0.585937,0.612569,0.631118,0.64443,0.654986,0.6648,0.674998,0.68555,0.69626,0.70708,0.718049,0.729454,0.741248,0.752383,0.762001,0.76981,0.775851,0.780552,0.78426,0.78735,0.78939,0.790636
utility,INDIA,0.0227,0.15447,0.254941,0.333242,0.39599,0.447987,0.492513,0.531787,0.566939,0.598542,0.626842,0.652197,0.675456,0.697172,0.717329,0.736069,0.754522,0.773303,0.791078,0.806555,0.819923,0.831585,0.841723,0.849902,0.855958
utility,KOR,0.654926,0.695261,0.727725,0.753556,0.774434,0.792009,0.807438,0.821464,0.834351,0.846186,0.857217,0.867654,0.877616,0.887116,0.895953,0.904079,0.912327,0.921477,0.930937,0.939818,0.948033,0.95569,0.962727,0.968852,0.973796
utility,CHN,0.546652,0.631999,0.688602,0.726479,0.754522,0.777149,0.795356,0.809805,0.82222,0.833745,0.844424,0.854142,0.863339,0.872378,0.880982,0.888895,0.897077,0.906657,0.9171,0.92733,0.937168,0.946696,0.955678,0.963788,0.970555
utility,SEAS,0.230242,0.305866,0.364627,0.410346,0.447859,0.480197,0.508376,0.533815,0.557048,0.578107,0.596852,0.613195,0.627616,0.640544,0.652128,0.662558,0.672521,0.682419,0.691524,0.699179,0.705569,0.710984,0.715795,0.71934,0.721633
utility,INDO,0.183392,0.30819,0.403443,0.47733,0.536189,0.584438,0.624951,0.659738,0.690158,0.716616,0.73979,0.760307,0.779041,0.796517,0.812573,0.827231,0.841702,0.856849,0.871583,0.884685,0.896226,0.906504,0.915553,0.923116,0.928912
utility,JAP,0.721201,0.739518,0.75737,0.775981,0.793425,0.809334,0.823999,0.83778,0.850816,0.863178,0.874624,0.885003,0.894819,0.904494,0.913824,0.922654,0.931688,0.941559,0.951624,0.961018,0.969629,0.97763,0.984868,0.991344,0.996569
utility,OCE,0.720794,0.739754,0.756809,0.772747,0.788595,0.80371,0.817518,0.82992,0.841735,0.853259,0.864127,0.874146,0.883485,0.892297,0.900797,0.909209,0.917632,0.925906,0.933495,0.940022,0.945629,0.950505,0.954824,0.95834,0.960994
utility,RSAS,-0.357223,-0.242615,-0.162044,-0.107254,-0.0662584,-0.0326059,-0.00314736,0.0241455,0.0509295,0.0776409,0.103705,0.128435,0.151629,0.173582,0.195657,0.218461,0.24031,0.25962,0.275638,0.288258,0.298245,0.306263,0.313233,0.317888,0.320586
utility,RSAF,-0.364599,-0.281549,-0.231154,-0.201372,-0.202875,-0.15663,-0.0932432,-0.0413422,0.0124045,0.0662337,0.118423,0.167821,0.213373,0.25512,0.294638,0.331992,0.364664,0.391004,0.411177,0.426076,0.437265,0.445848,0.452906,0.457613,0.459863
NPV,Global,0,10.7694,22.8707,35.5873,48.448,61.225,73.7597,85.9321,97.6778,108.955,119.727,129.967,139.661,148.807,157.421,165.526,173.132,180.241,186.859,193.004,198.7,203.973,208.856,213.375,217.55
